Gap,Rotation,freq (GHz)Freq,VSWR,S11dB,S21dB,S11,S21
3,30,2.185,4.312413649,-4.102946366,-5.994156842,0.023488731581617833-0.6230807136267213i,-0.27265542656088937+0.4209344930669973i
3,30,2.19,4.120346794,-4.301930242,-5.687601782,0.009332261657043452-0.6093299960484947i,-0.27394166138673093+0.4414509286921371i
3,30,2.195,3.941525561,-4.505768391,-5.406188304,-0.00375687151137218-0.5952548339515297i,-0.2736575483797065+0.4616319320680436i
3,30,2.2,3.774877052,-4.714368962,-5.143643225,-0.01596224204348816-0.580921788155419i,-0.2718758485543943+0.4816877732958598i
3,30,2.205,3.619185244,-4.927983277,-4.898388228,-0.027233125994200417-0.5663688527708791i,-0.26867313867440024+0.501526187971272i
3,30,2.21,3.473445228,-5.146796531,-4.668862313,-0.03752956406066185-0.5516421532108884i,-0.26413370212819903+0.521071674842894i
3,30,2.215,3.33681693,-5.370927985,-4.453529343,-0.046821420598587064-0.5367941640055642i,-0.2583461119545564+0.5402662840285548i
3,30,2.22,3.208590656,-5.600429123,-4.250885691,-0.05508784062172151-0.5218821583216718i,-0.2513997416214484+0.5590697045189271i
3,30,2.225,3.088160613,-5.835280998,-4.059468607,-0.062316906937931967-0.5069667584482167i,-0.2433813460156769+0.5774586582154756i
3,30,2.23,2.975004219,-6.075391326,-3.877865591,-0.06850534616081047-0.49211053933376825i,-0.23437184413106527+0.5954256338795645i
3,30,2.235,2.868665838,-6.320591448,-3.704724965,-0.07365818412389613-0.4773766876106192i,-0.22444342136260695+0.6129770133260567i
3,30,2.24,2.768744053,-6.57063303,-3.538767628,-0.0777882971647892-0.46282774280672473i,-0.21365705734695864+0.6301306553284779i
3,30,2.245,2.674881789,-6.82518426,-3.378799876,-0.08091584142989602-0.4485244540483144i,-0.20206057770027652+0.6469130138632297i
3,30,2.25,2.586758747,-7.083825301,-3.223726952,-0.08306756721376733-0.43452478177480364i,-0.18968732455517867+0.6633558818259981i
3,30,2.255,2.503326071,-7.348547438,-3.08192156,-0.08442624460413876-0.4207267367159169i,-0.17635613042684203+0.6787638716776555i
3,30,2.26,2.426407133,-7.611909271,-2.950564896,-0.08522165438783234-0.40748185679754095i,-0.1622886051483653+0.693243951161161i
3,30,2.265,2.355151424,-7.874485992,-2.828681004,-0.08547254319832519-0.3947544073338532i,-0.1475717856820631+0.7068066180210599i
3,30,2.27,2.288896633,-8.136642703,-2.715338827,-0.08518870205201068-0.3825222375029272i,-0.13228602242807982+0.7194712017209907i
3,30,2.275,2.22713752,-8.398484755,-2.60965185,-0.08437644812263212-0.3707762559730757i,-0.11650408425456144+0.7312644647047469i
3,30,2.28,2.169491638,-8.659849787,-2.510778383,-0.0830427329007321-0.3595178462712914i,-0.1002905299792113+0.7422191309765845i
3,30,2.285,2.115664206,-8.920342904,-2.417922259,-0.08119758550533139-0.3487547647283404i,-0.08370134456449733+0.7523723925557483i
3,30,2.29,2.065415031,-9.179409258,-2.330333767,-0.0788561995638001-0.33849595789068043i,-0.06678382872334065+0.761764440858613i
3,30,2.295,2.018541405,-9.436368981,-2.247310626,-0.07604401156017747-0.3287479134614934i,-0.0495767224980563+0.7704370648223858i
3,30,2.3,1.974909287,-9.6901904,-2.168198863,-0.07280247604026566-0.3195215678469691i,-0.03211053694469859+0.7784323510788327i
3,30,2.305,1.9344856,-9.939187381,-2.09239346,-0.06917617280007653-0.3108452492878592i,-0.014408063457889758+0.785791514207955i
3,30,2.31,1.897250828,-10.18144456,-2.019338677,-0.06519196576485727-0.3027509939567034i,0.003514972494461081+0.7925538775243194i
3,30,2.315,1.862583706,-10.41913889,-1.950272784,-0.06084234431589485-0.2951241501014093i,0.02161770327828489+0.7985963138690323i
3,30,2.32,1.830473714,-10.65066471,-1.887373317,-0.05636742010786423-0.2879390774273484i,0.03975151227310825+0.8037126064428833i
3,30,2.325,1.801193683,-10.87211243,-1.82929113,-0.051863176247825805-0.281277245464488i,0.057872965945399805+0.8080241909085318i
3,30,2.33,1.774475684,-11.08346272,-1.775555927,-0.047322131419232256-0.27510266113158444i,0.07595538825692406+0.8115746396743452i
3,30,2.335,1.750121422,-11.28440602,-1.725721351,-0.042737782125971-0.2693903541172979i,0.0939774579612892+0.8144070879405295i
3,30,2.34,1.727989553,-11.47435111,-1.679364826,-0.03810575842627963-0.26412472539638077i,0.11192288058477756+0.8165636809362776i
3,30,2.345,1.707985166,-11.65244245,-1.636087416,-0.033424588236016586-0.25929810950685195i,0.12978001068556544+0.8180850895616798i
3,30,2.35,1.690050056,-11.81759532,-1.595513655,-0.028696088618923074-0.25490928337906343i,0.14754143629582997+0.8190100971979274i
3,30,2.355,1.674153626,-11.96854957,-1.557291333,-0.023925577424088726-0.25096191316708377i,0.1652035371043608+0.8193752585463957i
3,30,2.36,1.66028458,-12.10393884,-1.521091207,-0.019121995877964308-0.24746303295164768i,0.18276602731534236+0.8192146296431758i
3,30,2.365,1.648443479,-12.22237164,-1.486606628,-0.014297933233732622-0.24442162695276953i,0.2002314932756684+0.818559566702167i
3,30,2.37,1.638636113,-12.32252058,-1.453553063,-0.009469518053301216-0.241847340104271i,0.21760493495328115+0.8174385901862119i
3,30,2.375,1.630867669,-12.40321465,-1.421667519,-0.004656156125975227-0.23974931817702796i,0.23489331922587195+0.8158773094995596i
3,30,2.38,1.623534855,-12.48052206,-1.391048343,8.026426405099613E-4-0.23766838782655642i,0.2522714268086465+0.8138119138731857i
3,30,2.385,1.6180406,-12.53918744,-1.363159051,0.005986967400272895-0.2359939766107236i,0.26932729307317504+0.8112152961740928i
3,30,2.39,1.614164284,-12.58096639,-1.337802597,0.010899514706944537-0.23468417291051072i,0.28605928614236426+0.8081186110634986i
3,30,2.395,1.611707703,-12.60761241,-1.314788466,0.015547692983726671-0.2337009119989027i,0.3024678676236453+0.8045516986277322i
3,30,2.4,1.610497175,-12.62079138,-1.293932841,0.019942917231589603-0.23301053507219563i,0.31855540229886636+0.8005429671047894i
3,30,2.405,1.610385144,-12.62201269,-1.275058744,0.024099733159445372-0.23258429479114628i,0.3343259648314684+0.7961192977786599i
3,30,2.41,1.611250782,-12.61258311,-1.257996148,0.0280347455352502-0.23239868470345867i,0.3497851458603389+0.7913059713526003i
3,30,2.415,1.612999166,-12.59358775,-1.242582061,0.0317654268738174-0.2324354605490893i,0.36493985965478615+0.7861266148861966i
3,30,2.42,1.615558932,-12.56589744,-1.228660575,0.035308965455445145-0.23268129427296144i,0.3797981552941891+0.7806031681907796i
3,30,2.425,1.618878758,-12.53019633,-1.216082883,0.0386813175356748-0.23312711241203868i,0.39436903311472293+0.7747558684233945i
3,30,2.43,1.622923286,-12.48702045,-1.204707265,0.04189656000175267-0.2337672482629587i,0.40866226793932575+0.7686032514999324i
3,30,2.435,1.627669061,-12.43679891,-1.194399038,0.04496654983358721-0.23459854585014733i,0.4226882403804842+0.762162168861635i
3,30,2.44,1.633100852,-12.37989191,-1.185030477,0.04790083699575048-0.2356195098262698i,0.436457777282569+0.7554478180738355i
3,30,2.445,1.639208482,-12.31662338,-1.1764807,0.05070676418935047-0.2368295383229538i,0.4499820021549301+0.748473785708834i
3,30,2.45,1.645984132,-12.2473077,-1.168635523,0.0533897077858952-0.2382282339725452i,0.4632721962416508+0.7412521009635995i
3,30,2.455,1.653420041,-12.17227109,-1.161387293,0.05595345044881504-0.23981477029872195i,0.476339670681198+0.7337932984843575i
3,30,2.46,1.661506536,-12.09186794,-1.154634682,0.058400716808192116-0.24158729372407975i,0.48919565003088356+0.7261064889111507i
3,30,2.465,1.670230489,-12.0064914,-1.148282463,0.06073394883190554-0.2435423641532843i,0.5018511672684581+0.718199435713045i
3,30,2.47,1.679574478,-11.91657545,-1.142241269,0.0629564525886834-0.2456744894426728i,0.5143169702370016+0.7100786369558156i
3,30,2.475,1.689517481,-11.8225818,-1.136427321,0.06507411413598713-0.24797592316265057i,0.5266034393699786+0.7017494107258991i
3,30,2.48,1.700038877,-11.72495716,-1.13076215,0.06709793161952592-0.2504371409112151i,0.5387205164208757+0.6932159830244131i
3,30,2.485,1.711129319,-11.62403298,-1.125172299,0.06904751514885596-0.25304890788054124i,0.5506776438259197+0.684481577040766i
3,30,2.49,1.722814756,-11.51982172,-1.119589021,0.07095505525631803-0.25580770115467016i,0.5624837142484087+0.6755485028145047i
3,30,2.495,1.735201039,-11.41166281,-1.113947967,0.07286706443081203-0.25872708299279357i,0.5741470297883917+0.6664182463946693i
3,30,2.5,1.748536128,-11.29777367,-1.10818887,0.07483616645763572-0.2618560366101826i,0.5856752702908546+0.6570915577062774i
3,30,2.505,1.76180011,-11.18702423,-1.105518659,0.07670213523603188-0.26495570429417103i,0.5969972423028119+0.6471905781490109i
3,30,2.51,1.775164701,-11.0778955,-1.103451925,0.07832232489399428-0.2681164347592667i,0.6079735381364906+0.6371801552967874i
3,30,2.515,1.78857742,-10.97076738,-1.101965323,0.0797014278275966-0.271324485396815i,0.6186112134420877+0.6270694425720864i
3,30,2.52,1.801991489,-10.86594105,-1.101035032,0.08084516384832977-0.2745670564075817i,0.6289175258875513+0.6168669915903437i
3,30,2.525,1.815365862,-10.76364632,-1.100636886,0.08176014270792292-0.27783237133867045i,0.6388998957380106+0.6065807553107855i
3,30,2.53,1.828665179,-10.66404908,-1.100746505,0.08245372117361716-0.2811097372798438i,0.6485658675800599+0.5962180936154193i
3,30,2.535,1.841859668,-10.5672585,-1.101339404,0.08293385790391923-0.28438958467289005i,0.6579230733285086+0.5857857811728945i
3,30,2.54,1.85492498,-10.47333388,-1.102391112,0.08320896925564783-0.2876634872580819i,0.6669791966383517+0.5752900174380496i
3,30,2.545,1.867841987,-10.38229122,-1.103877266,0.08328778892361055-0.29092416320562015i,0.6757419388298369+0.5647364386334246i
3,30,2.55,1.880596533,-10.29410925,-1.105773708,0.0831792339896839-0.2941654589338533i,0.6842189864198847+0.5541301315558393i
3,30,2.555,1.893179147,-10.20873502,-1.108056568,0.08289227955888845-0.2973823174816322i,0.692417980338697+0.5434756490492488i
3,30,2.56,1.905584739,-10.12608901,-1.11070234,0.08243584371037609-0.3005707335672448i,0.7003464868963862+0.5327770269843584i
3,30,2.565,1.917812268,-10.04606975,-1.113687952,0.08181868401684875-0.3037276976256025i,0.7080119705509029+0.5220378025859064i
3,30,2.57,1.929864405,-9.968557961,-1.116990826,0.08104930641212582-0.306851131170289i,0.7154217685155039+0.5112610339499518i
3,30,2.575,1.941747194,-9.893420263,-1.120588932,0.08013588673648067-0.3099398157853695i,0.7225830672315785+0.5004493205958807i
3,30,2.58,1.953469704,-9.820512445,-1.124460834,0.07908620488230295-0.31299331792623286i,0.7295028807208599+0.4896048249010854i
3,30,2.585,1.965043708,-9.749682325,-1.128585724,0.07790759111323863-0.3160119115154668i,0.7361880308199287+0.4787292942702649i
3,30,2.59,1.976483359,-9.680772248,-1.132943457,0.07660688384762218-0.31899650007708963i,0.7426451292895585+0.467824083895971i
3,30,2.595,1.98780489,-9.613621238,-1.137514574,0.07519039798600916-0.32194853987907707i,0.7488805617817826+0.45689017997227993i
3,30,2.6,1.999026338,-9.548066837,-1.142280314,0.07366390272251666-0.32486996526779965i,0.7549004736386619+0.4459282232292642i
3,30,2.605,2.010167279,-9.483946673,-1.147222631,0.0720326077061054-0.32776311709459066i,0.7607107574886272+0.43493853266211047i
3,30,2.61,2.021248597,-9.421099775,-1.152324195,0.0703011564034577-0.3306306748673688i,0.7663170425988577+0.42392112933529436i
3,30,2.615,2.03229227,-9.359367671,-1.157568387,0.06847362555029661-0.33347559301921265i,0.7717246859355602+0.41287576014904137i
3,30,2.62,2.043321177,-9.298595308,-1.162939294,0.0665535296522651-0.33630104147801215i,0.7769387648781112+0.4018019214623273i
3,30,2.625,2.054358934,-9.238631792,-1.168421694,0.06454382959898522-0.33911035055082656i,0.7819640715278714+0.39069888247385537i
3,30,2.63,2.065429742,-9.17933101,-1.174001041,0.062446944575222416-0.3419069600046599i,0.7868051085480133+0.37956570826968083i
3,30,2.635,2.07655826,-9.120552122,-1.179663436,0.060264766581640046-0.34469437213105486i,0.7914660864669254+0.3684012824534618i
3,30,2.64,2.08776949,-9.062159964,-1.185395602,0.0579986770062518-0.347476108522385i,0.795950922374596+0.35720432928255025i
3,30,2.645,2.099088682,-9.004025366,-1.191184853,0.055649564809582955-0.35025567025893634i,0.8002632399388979+0.3459734352403399i
3,30,2.65,2.11054125,-8.94602541,-1.197019057,0.053217845996691784-0.35303650120272373i,0.8044063706667083+0.3347070699823659i
3,30,2.655,2.1221527,-8.888043623,-1.202886598,0.05070348414396508-0.3558219541111471i,0.8083833563334495+0.3234036066005803i
3,30,2.66,2.133948573,-8.829970135,-1.208776332,0.04810601182601306-0.3586152593154605i,0.8121969525037548+0.31206134115698875i
3,30,2.665,2.14595439,-8.771701786,-1.214677545,0.0454245528473136-0.36141949575037857i,0.8158496330655718+0.3006785114443842i
3,30,2.67,2.158195613,-8.713142208,-1.220579907,0.04265784522496435-0.36423756416715386i,0.8193435957000771+0.2892533149382236i
3,30,2.675,2.170697611,-8.654201868,-1.226473419,0.039804264894360765-0.3670721624089806i,0.8226807682102296+0.27778392590977374i
3,30,2.68,2.183485632,-8.594798086,-1.232348368,0.03686185012084793-0.36992576267127475i,0.8258628156316613+0.26626851167644827i
3,30,2.685,2.196584787,-8.534855022,-1.238195273,0.0338283265999333-0.3728005907076635i,0.8288911480507484+0.25470524797077737i
3,30,2.69,2.210020034,-8.474303641,-1.244004833,0.030701133219152407-0.3756986069737185i,0.8317669290562221+0.24309233341468506i
3,30,2.695,2.22381617,-8.413081642,-1.249767876,0.02747744843890372-0.3786214897235905i,0.834491084752425+0.23142800309068304i
3,30,2.7,2.237997837,-8.351133368,-1.255475307,0.024154217230101197-0.3815706200895416i,0.8370643132643354+0.21971054120620853i
3,30,2.705,2.252589521,-8.288409686,-1.261118052,0.020728178485617144-0.3845470691811946i,0.839487094666682+0.2079382928516705i
3,30,2.71,2.26761557,-8.224867838,-1.266687013,0.017195892802175497-0.38755158724090494i,0.8417597012718916+0.19610967485677275i
3,30,2.715,2.283100206,-8.160471271,-1.272173008,0.013553770511124061-0.3905845948850733i,0.843882208214146+0.18422318575339997i
3,30,2.72,2.299067557,-8.095189442,-1.27756673,0.009798099821504067-0.3936461764496804i,0.8458545042695211+0.1722774148567672i
3,30,2.725,2.315541679,-8.028997596,-1.282858693,0.005925074927729243-0.39673607544320005i,0.8476763028549703+0.16027105047963824i
3,30,2.73,2.332546596,-7.961876525,-1.288039186,0.001930823927362784-0.3998536920925642i,0.849347153151768+0.14820288729725223i
3,30,2.735,2.350106342,-7.893812313,-1.29309823,-0.0021885636080421628-0.40299808294928274i,0.8508664513019838+0.13607183288313285i
3,30,2.74,2.368245006,-7.824796059,-1.298025532,-0.00643700956450056-0.4061679625041468i,0.8522334516294974+0.12387691343822693i
3,30,2.745,2.386986782,-7.754823589,-1.302810447,-0.010818420869734054-0.4093617067410879i,0.853447277840079+0.11161727873781545i
3,30,2.75,2.406356033,-7.68389516,-1.307441936,-0.015336663871610352-0.4125773585444175i,0.8545069341580385+0.09929220632239526i
3,30,2.755,2.420775452,-7.631982443,-1.314855229,-0.019540485250124803-0.41487732711390574i,0.8550683097644838+0.08739036080250345i
3,30,2.76,2.435018389,-7.581431999,-1.322244506,-0.023810740265460748-0.41708237609384335i,0.8554603715579996+0.07556798399340901i
3,30,2.765,2.449082983,-7.532207738,-1.32961175,-0.028144566181967715-0.41919197473589137i,0.8556864412955614+0.0638249946300474i
3,30,2.77,2.462968044,-7.484272883,-1.336958783,-0.03253911128370657-0.42120574952471646i,0.8557497377930301+0.05216119009769396i
3,30,2.775,2.47667307,-7.437589976,-1.344287282,-0.03699154530077331-0.4231234831805547i,0.8556533724647166+0.04057625335661891i
3,30,2.78,2.490198269,-7.392120883,-1.351598806,-0.04149906979636055-0.4249451129062555i,0.8554003452762309+0.029069760027472774i
3,30,2.785,2.50354457,-7.347826802,-1.358894811,-0.04605892845493192-0.4266707278781227i,0.8549935411155233+0.017641185612452648i
3,30,2.79,2.516713636,-7.304668281,-1.366176671,-0.050668417211480216-0.4283005659850938i,0.8544357265854435+0.006289912827268895i
3,30,2.795,2.529707874,-7.262605233,-1.373445696,-0.05532489416195347-0.42983500982610634i,0.8537295472196028-0.004984760980994036i
3,30,2.8,2.542530437,-7.221596961,-1.380703148,-0.06002578919557372-0.4312745819807826i,0.8528775251218037-0.016183616354858925i
3,30,2.805,2.555185234,-7.181602186,-1.387950258,-0.06476861329096249-0.4326199395738206i,0.851882057027808-0.02730750421074747i
3,30,2.81,2.567676924,-7.142579075,-1.39518824,-0.06955096741967047-0.4338718681585979i,0.8507454127867614-0.03835733831069111i
3,30,2.815,2.580010912,-7.104485281,-1.4024183,-0.0743705510029205-0.43503127495044974i,0.8494697342581708-0.049334087745121005i
3,30,2.82,2.59219335,-7.067277977,-1.409641655,-0.0792251698700654-0.4360991814448027i,0.8480570346189684-0.06023876944986422i
3,30,2.825,2.604231121,-7.030913904,-1.416859534,-0.0841127436703772-0.43707671545978144i,0.8465091980738914-0.07107244077985966i
3,30,2.83,2.61613183,-6.995349419,-1.424073197,-0.08903131269336222-0.43796510264701877i,0.844827979961126-0.08183619216141903i
3,30,2.835,2.62790379,-6.96054054,-1.431283932,-0.09397904405669275-0.43876565751813595i,0.8430150072439914-0.092531139844099i
3,30,2.84,2.639556006,-6.926443007,-1.438493069,-0.09895423722512496-0.43947977403769883i,0.8410717793782987-0.10315841877242635i
3,30,2.845,2.651098152,-6.893012337,-1.44570198,-0.10395532882828132-0.44010891583635614i,0.8389996695439542-0.11371917559683539i
3,30,2.85,2.662540556,-6.860203884,-1.452912085,-0.10898089674995953-0.4406546061003221i,0.8367999262283857-0.1242145618422365i
3,30,2.855,2.673894169,-6.827972905,-1.460124849,-0.11402966346656235-0.441118417195329i,0.8344736751484679-0.13464572725165172i
3,30,2.86,2.685170548,-6.796274627,-1.467341788,-0.11910049861731188-0.44150196008468656i,0.8320219214967567-0.14501381332132052i
3,30,2.865,2.696381823,-6.765064313,-1.474564463,-0.12419242079407469-0.44180687360209364i,0.8294455524970901-0.1553199470426147i
3,30,2.87,2.707540675,-6.734297332,-1.481794482,-0.12930459854378362-0.4420348136403754i,0.8267453402539414-0.16556523486500418i
3,30,2.875,2.718660303,-6.703929235,-1.489033492,-0.1344363505816125-0.44218744231738033i,0.8239219448792756-0.17575075689318923i
